facility_id,state,condition_name,measure_name,risk_tier,penalty_flag,hospital_rank_in_state,excess_readmission_ratio,predicted_readmission_rate,expected_readmission_rate,deviation_from_national,state_avg_ratio,estimated_penalty_cost,readmission_rate,penalty_cost,risk_score,improvement_rate
250006,MS,Pneumonia,READM-30-PN-HRRP,LOW,f,39,0.9813,15.1851,15.4749,-0.0187,1.0201,0,97.98,0.00,48.4,-1.87
250007,MS,COPD,READM-30-COPD-HRRP,LOW,f,28,0.9872,16.9675,17.1882,-0.0128,1.0106,0,98.61,0.00,48.9,-1.28
250007,MS,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,5,1.0822,19.1227,17.6701,0.0822,1.0234,8215.63,108.06,8215.63,56.9,8.22
250007,MS,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,6,1.0832,16.4354,15.1725,0.0832,1.0201,8315.58,108.16,8315.58,56.9,8.32
250009,MS,AMI (Heart Attack),READM-30-AMI-HRRP,MEDIUM,t,12,1.0027,12.4929,12.4597,0.0027,1.0132,269.86,100.09,269.86,50.2,0.27
250009,MS,CABG,READM-30-CABG-HRRP,LOW,f,11,0.9556,9.32,9.7534,-0.0444,0.9995,0,95.39,0.00,46.3,-4.44
250009,MS,COPD,READM-30-COPD-HRRP,LOW,f,31,0.9768,18.5885,19.0293,-0.0232,1.0106,0,97.57,0.00,48.1,-2.32
250009,MS,Heart Failure,READM-30-HF-HRRP,LOW,f,48,0.9179,18.6329,20.3004,-0.0821,1.0234,0,91.66,0.00,43.2,-8.21
250009,MS,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,HIGH,t,1,1.3049,6.3902,4.8972,0.3049,0.9883,30473.79,129.97,30473.79,75.4,30.49
250009,MS,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,17,1.0434,17.3742,16.6511,0.0434,1.0201,4337.69,104.19,4337.69,53.6,4.34
250019,MS,AMI (Heart Attack),READM-30-AMI-HRRP,MEDIUM,t,10,1.0183,14.9125,14.6443,0.0183,1.0132,1829.03,101.65,1829.03,51.5,1.83
250019,MS,CABG,READM-30-CABG-HRRP,LOW,f,13,0.9117,11.2487,12.3387,-0.0883,0.9995,0,91.01,0.00,42.6,-8.83
250019,MS,COPD,READM-30-COPD-HRRP,LOW,f,25,0.995,18.9416,19.037,-0.005,1.0106,0,99.39,0.00,49.6,-0.50
250019,MS,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,3,1.1072,23.257,21.005,0.1072,1.0234,10714.3,110.56,10714.30,58.9,10.72
250019,MS,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,MEDIUM,t,4,1.115,8.0035,7.1777,0.115,0.9883,11493.89,111.06,11493.89,59.6,11.51
250019,MS,Pneumonia,READM-30-PN-HRRP,LOW,f,41,0.9728,16.6469,17.1122,-0.0272,1.0201,0,97.14,0.00,47.7,-2.72
250020,MS,COPD,READM-30-COPD-HRRP,LOW,f,26,0.9934,17.6738,17.7907,-0.0066,1.0106,0,99.23,0.00,49.5,-0.66
250020,MS,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,23,1.0187,19.0502,18.7006,0.0187,1.0234,1869.01,101.72,1869.01,51.6,1.87
250020,MS,Pneumonia,READM-30-PN-HRRP,LOW,f,40,0.9754,15.3029,15.6882,-0.0246,1.0201,0,97.40,0.00,48.0,-2.46
250025,MS,COPD,READM-30-COPD-HRRP,LOW,f,32,0.9705,13.9597,14.3834,-0.0295,1.0106,0,96.94,0.00,47.5,-2.95
250025,MS,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,6,1.0786,19.1207,17.727,0.0786,1.0234,7855.82,107.70,7855.82,56.6,7.86
250025,MS,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,23,1.0235,13.6389,13.3253,0.0235,1.0201,2348.75,102.20,2348.75,52.0,2.35
250027,MS,Pneumonia,READM-30-PN-HRRP,LOW,f,47,0.9308,11.0194,11.8392,-0.0692,1.0201,0,92.94,0.00,44.2,-6.92
250031,MS,AMI (Heart Attack),READM-30-AMI-HRRP,MEDIUM,t,9,1.0267,12.2205,11.9022,0.0267,1.0132,2668.58,102.49,2668.58,52.2,2.67
250031,MS,CABG,READM-30-CABG-HRRP,MEDIUM,t,1,1.0975,11.7956,10.7473,0.0975,0.9995,9744.82,109.55,9744.82,58.1,9.75
250031,MS,COPD,READM-30-COPD-HRRP,MEDIUM,t,22,1.0029,16.8737,16.8244,0.0029,1.0106,289.85,100.18,289.85,50.2,0.29
250031,MS,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,29,1.0038,18.7396,18.6681,0.0038,1.0234,379.8,100.24,379.80,50.3,0.38
250031,MS,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,14,1.0491,16.9338,16.1414,0.0491,1.0201,4907.39,104.75,4907.39,54.1,4.91
250034,MS,AMI (Heart Attack),READM-30-AMI-HRRP,LOW,f,15,0.9838,12.3181,12.5208,-0.0162,1.0132,0,98.21,0.00,48.7,-1.62
250034,MS,CABG,READM-30-CABG-HRRP,MEDIUM,t,5,1.0378,9.536,9.1882,0.0378,0.9995,3777.99,103.59,3777.99,53.2,3.79
250034,MS,COPD,READM-30-COPD-HRRP,MEDIUM,t,5,1.0456,17.6788,16.9079,0.0456,1.0106,4557.58,104.44,4557.58,53.8,4.56
250034,MS,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,1,1.1472,21.7424,18.9528,0.1472,1.0234,14712.17,114.56,14712.17,62.3,14.72
250034,MS,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,MEDIUM,t,2,1.1789,6.3979,5.427,0.1789,0.9883,17880.49,117.42,17880.49,64.9,17.89
250034,MS,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,24,1.0221,16.9667,16.6005,0.0221,1.0201,2208.83,102.06,2208.83,51.8,2.21
250036,MS,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,19,1.0328,19.6201,18.9974,0.0328,1.0234,3278.26,103.13,3278.26,52.7,3.28
250036,MS,Pneumonia,READM-30-PN-HRRP,LOW,f,48,0.9273,13.4718,14.5273,-0.0727,1.0201,0,92.59,0.00,43.9,-7.27
250038,MS,COPD,READM-30-COPD-HRRP,MEDIUM,t,15,1.0139,13.5248,13.3396,0.0139,1.0106,1389.26,101.28,1389.26,51.2,1.39
250038,MS,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,10,1.0692,19.1252,17.8879,0.0692,1.0234,6916.32,106.77,6916.32,55.8,6.92
250038,MS,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,15,1.046,14.1879,13.5639,0.046,1.0201,4597.55,104.44,4597.55,53.8,4.60
250040,MS,AMI (Heart Attack),READM-30-AMI-HRRP,MEDIUM,t,4,1.0811,12.2751,11.354,0.0811,1.0132,8105.69,107.92,8105.69,56.8,8.11
250040,MS,CABG,READM-30-CABG-HRRP,LOW,f,9,0.9685,9.9007,10.223,-0.0315,0.9995,0,96.68,0.00,47.4,-3.15
250040,MS,COPD,READM-30-COPD-HRRP,MEDIUM,t,4,1.0484,18.5267,17.6721,0.0484,1.0106,4837.43,104.72,4837.43,54.0,4.84
250040,MS,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,2,1.1187,21.902,19.5782,0.1187,1.0234,11863.69,111.71,11863.69,59.9,11.87
250040,MS,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,MEDIUM,t,5,1.035,5.2544,5.0765,0.035,0.9883,3498.14,103.09,3498.14,52.9,3.50
250040,MS,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,32,1.0002,15.2899,15.2866,0.0002,1.0201,19.99,99.87,19.99,50.0,0.02
250042,MS,Heart Failure,READM-30-HF-HRRP,LOW,f,42,0.9777,17.622,18.0235,-0.0223,1.0234,0,97.63,0.00,48.1,-2.23
250042,MS,Pneumonia,READM-30-PN-HRRP,LOW,f,37,0.9846,13.0148,13.2177,-0.0154,1.0201,0,98.31,0.00,48.7,-1.54
250043,MS,COPD,READM-30-COPD-HRRP,MEDIUM,t,21,1.0044,15.1321,15.0662,0.0044,1.0106,439.77,100.33,439.77,50.4,0.44
250043,MS,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,32,1.0006,15.036,15.0275,0.0006,1.0234,59.97,99.92,59.97,50.1,0.06
250043,MS,Pneumonia,READM-30-PN-HRRP,LOW,f,43,0.9583,12.2549,12.7883,-0.0417,1.0201,0,95.69,0.00,46.5,-4.17
250044,MS,COPD,READM-30-COPD-HRRP,MEDIUM,t,20,1.0047,15.0479,14.9781,0.0047,1.0106,469.75,100.36,469.75,50.4,0.47
250044,MS,Heart Failure,READM-30-HF-HRRP,LOW,f,47,0.9426,18.0468,19.1459,-0.0574,1.0234,0,94.12,0.00,45.2,-5.74
250044,MS,Pneumonia,READM-30-PN-HRRP,LOW,f,45,0.9541,14.477,15.1737,-0.0459,1.0201,0,95.27,0.00,46.2,-4.59
250048,MS,AMI (Heart Attack),READM-30-AMI-HRRP,LOW,f,21,0.9063,11.311,12.4801,-0.0937,1.0132,0,90.47,0.00,42.2,-9.37
250048,MS,CABG,READM-30-CABG-HRRP,LOW,f,10,0.9656,8.7331,9.0447,-0.0344,0.9995,0,96.39,0.00,47.1,-3.45
250048,MS,COPD,READM-30-COPD-HRRP,MEDIUM,t,17,1.0089,17.3717,17.2187,0.0089,1.0106,889.53,100.78,889.53,50.7,0.89
250048,MS,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,14,1.0484,19.8263,18.9108,0.0484,1.0234,4837.43,104.69,4837.43,54.0,4.84
250048,MS,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,MEDIUM,t,3,1.1173,6.0953,5.4552,0.1173,0.9883,11723.76,111.29,11723.76,59.8,11.73
250048,MS,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,3,1.1221,17.0471,15.1927,0.1221,1.0201,12203.51,112.04,12203.51,60.2,12.21
250049,MS,Heart Failure,READM-30-HF-HRRP,LOW,f,37,0.9934,17.1894,17.304,-0.0066,1.0234,0,99.20,0.00,49.5,-0.66
250050,MS,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,7,1.0773,17.0388,15.816,0.0773,1.0234,7725.89,107.58,7725.89,56.4,7.73
250050,MS,Pneumonia,READM-30-PN-HRRP,LOW,f,42,0.9652,13.0923,13.5638,-0.0348,1.0201,0,96.38,0.00,47.1,-3.48
250057,MS,COPD,READM-30-COPD-HRRP,MEDIUM,t,9,1.0423,20.3028,19.4786,0.0423,1.0106,4227.75,104.11,4227.75,53.5,4.23
250057,MS,Heart Failure,READM-30-HF-HRRP,LOW,f,45,0.9536,17.9877,18.863,-0.0464,1.0234,0,95.22,0.00,46.1,-4.64
250057,MS,Pneumonia,READM-30-PN-HRRP,LOW,f,44,0.9543,15.0185,15.7375,-0.0457,1.0201,0,95.29,0.00,46.2,-4.57
250058,MS,AMI (Heart Attack),READM-30-AMI-HRRP,MEDIUM,t,1,1.1158,14.0856,12.624,0.1158,1.0132,11573.84,111.38,11573.84,59.7,11.58
250058,MS,COPD,READM-30-COPD-HRRP,MEDIUM,t,1,1.1176,18.8683,16.8834,0.1176,1.0106,11753.75,111.63,11753.75,59.8,11.76
250058,MS,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,4,1.0843,19.0343,17.5545,0.0843,1.0234,8425.52,108.27,8425.52,57.0,8.43
250058,MS,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,LOW,f,9,0.9566,4.9349,5.1586,-0.0434,0.9883,0,95.28,0.00,46.4,-4.34
250058,MS,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,1,1.1513,16.8502,14.6362,0.1513,1.0201,15121.96,114.96,15121.96,62.6,15.13
250061,MS,COPD,READM-30-COPD-HRRP,LOW,f,27,0.9919,14.3005,14.4175,-0.0081,1.0106,0,99.08,0.00,49.3,-0.81
250061,MS,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,20,1.0301,17.025,16.5276,0.0301,1.0234,3008.4,102.86,3008.40,52.5,3.01
250061,MS,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,25,1.0152,12.9973,12.8024,0.0152,1.0201,1519.19,101.37,1519.19,51.3,1.52
250067,MS,Heart Failure,READM-30-HF-HRRP,LOW,f,38,0.9908,18.675,18.8481,-0.0092,1.0234,0,98.94,0.00,49.2,-0.92
250067,MS,Pneumonia,READM-30-PN-HRRP,LOW,f,33,0.9999,14.4634,14.4644,-0.0001,1.0201,0,99.84,0.00,50.0,-0.01
250069,MS,AMI (Heart Attack),READM-30-AMI-HRRP,LOW,f,14,0.9901,13.6879,13.8249,-0.0099,1.0132,0,98.84,0.00,49.2,-0.99
250069,MS,COPD,READM-30-COPD-HRRP,LOW,f,35,0.9582,18.4288,19.2318,-0.0418,1.0106,0,95.71,0.00,46.5,-4.18
250069,MS,Heart Failure,READM-30-HF-HRRP,LOW,f,33,0.9998,18.6766,18.6805,-0.0002,1.0234,0,99.84,0.00,50.0,-0.02
250069,MS,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,LOW,f,13,0.858,4.1571,4.8453,-0.142,0.9883,0,85.46,0.00,38.2,-14.20
250069,MS,Pneumonia,READM-30-PN-HRRP,LOW,f,34,0.999,14.518,14.5329,-0.001,1.0201,0,99.75,0.00,49.9,-0.10
250072,MS,AMI (Heart Attack),READM-30-AMI-HRRP,LOW,f,17,0.9445,13.8078,14.6197,-0.0555,1.0132,0,94.28,0.00,45.4,-5.55
250072,MS,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,30,1.0037,20.277,20.2031,0.0037,1.0234,369.8,100.23,369.80,50.3,0.37
250072,MS,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,21,1.0341,15.4239,14.9155,0.0341,1.0201,3408.19,103.26,3408.19,52.8,3.41
250077,MS,COPD,READM-30-COPD-HRRP,MEDIUM,t,7,1.0445,14.2518,13.6445,0.0445,1.0106,4447.63,104.33,4447.63,53.7,4.45
250077,MS,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,21,1.0271,16.4287,15.9954,0.0271,1.0234,2708.56,102.56,2708.56,52.3,2.71
250077,MS,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,26,1.0133,12.8207,12.6519,0.0133,1.0201,1329.29,101.18,1329.29,51.1,1.33
250078,MS,AMI (Heart Attack),READM-30-AMI-HRRP,MEDIUM,t,6,1.0669,12.1103,11.3512,0.0669,1.0132,6686.44,106.50,6686.44,55.6,6.69
250078,MS,CABG,READM-30-CABG-HRRP,MEDIUM,t,3,1.0589,9.7996,9.2546,0.0589,0.9995,5886.87,105.70,5886.87,54.9,5.89
250078,MS,COPD,READM-30-COPD-HRRP,MEDIUM,t,3,1.0596,20.6771,19.5141,0.0596,1.0106,5956.83,105.84,5956.83,55.0,5.96
250078,MS,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,26,1.0129,20.5253,20.2644,0.0129,1.0234,1289.31,101.14,1289.31,51.1,1.29
250078,MS,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,LOW,f,8,0.9625,4.9956,5.1901,-0.0375,0.9883,0,95.87,0.00,46.9,-3.75
250078,MS,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,11,1.0533,18.2523,17.3291,0.0533,1.0201,5327.17,105.17,5327.17,54.4,5.33
250082,MS,AMI (Heart Attack),READM-30-AMI-HRRP,MEDIUM,t,11,1.018,12.7246,12.4998,0.018,1.0132,1799.04,101.62,1799.04,51.5,1.80
250082,MS,COPD,READM-30-COPD-HRRP,MEDIUM,t,2,1.1143,19.1006,17.1413,0.1143,1.0106,11423.92,111.30,11423.92,59.5,11.43
250082,MS,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,25,1.0137,19.2116,18.9526,0.0137,1.0234,1369.27,101.22,1369.27,51.1,1.37
250082,MS,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,7,1.0804,15.9761,14.7876,0.0804,1.0201,8035.73,107.88,8035.73,56.7,8.04
250084,MS,COPD,READM-30-COPD-HRRP,LOW,f,23,0.9993,17.4219,17.4345,-0.0007,1.0106,0,99.82,0.00,49.9,-0.07
250084,MS,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,24,1.0151,20.0962,19.7971,0.0151,1.0234,1509.2,101.36,1509.20,51.3,1.51
250084,MS,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,16,1.0457,15.6001,14.9186,0.0457,1.0201,4567.57,104.41,4567.57,53.8,4.57
250085,MS,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,22,1.023,19.0368,18.6094,0.023,1.0234,2298.78,102.15,2298.78,51.9,2.30
250085,MS,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,30,1.0012,15.0869,15.0682,0.0012,1.0201,119.94,99.97,119.94,50.1,0.12
250093,MS,COPD,READM-30-COPD-HRRP,MEDIUM,t,11,1.0383,16.8426,16.2206,0.0383,1.0106,3827.96,103.71,3827.96,53.2,3.83
250093,MS,Heart Failure,READM-30-HF-HRRP,LOW,f,44,0.9738,18.4346,18.9313,-0.0262,1.0234,0,97.24,0.00,47.8,-2.62
250093,MS,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,12,1.0527,16.1852,15.3749,0.0527,1.0201,5267.2,105.11,5267.20,54.4,5.27
250094,MS,AMI (Heart Attack),READM-30-AMI-HRRP,MEDIUM,t,8,1.0311,13.3723,12.9684,0.0311,1.0132,3108.35,102.93,3108.35,52.6,3.11
250094,MS,CABG,READM-30-CABG-HRRP,MEDIUM,t,4,1.0575,11.039,10.4392,0.0575,0.9995,5746.94,105.56,5746.94,54.8,5.75
250094,MS,COPD,READM-30-COPD-HRRP,LOW,f,24,0.9961,18.1147,18.1855,-0.0039,1.0106,0,99.50,0.00,49.7,-0.39
250094,MS,Heart Failure,READM-30-HF-HRRP,LOW,f,43,0.9744,19.9465,20.4703,-0.0256,1.0234,0,97.30,0.00,47.9,-2.56
250094,MS,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,LOW,f,10,0.9275,5.0152,5.4072,-0.0725,0.9883,0,92.38,0.00,44.0,-7.25
250094,MS,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,8,1.0686,15.5914,14.5907,0.0686,1.0201,6856.35,106.70,6856.35,55.7,6.86
250095,MS,Heart Failure,READM-30-HF-HRRP,LOW,f,36,0.9938,16.3982,16.4998,-0.0062,1.0234,0,99.24,0.00,49.5,-0.62
250095,MS,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,29,1.0038,13.8944,13.8418,0.0038,1.0201,379.8,100.23,379.80,50.3,0.38
250096,MS,COPD,READM-30-COPD-HRRP,MEDIUM,t,13,1.0251,16.3676,15.9667,0.0251,1.0106,2508.67,102.39,2508.67,52.1,2.51
250096,MS,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,15,1.0474,20.5339,19.6039,0.0474,1.0234,4737.48,104.59,4737.48,54.0,4.74
250096,MS,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,20,1.0352,15.7211,15.1869,0.0352,1.0201,3518.13,103.37,3518.13,52.9,3.52
250097,MS,AMI (Heart Attack),READM-30-AMI-HRRP,MEDIUM,t,7,1.0574,10.6314,10.0541,0.0574,1.0132,5736.95,105.55,5736.95,54.8,5.74
250097,MS,COPD,READM-30-COPD-HRRP,MEDIUM,t,6,1.0453,20.0772,19.2067,0.0453,1.0106,4527.59,104.41,4527.59,53.8,4.53
250097,MS,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,18,1.04,18.7586,18.0363,0.04,1.0234,3997.87,103.85,3997.87,53.3,4.00
250097,MS,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,13,1.0496,17.0364,16.2307,0.0496,1.0201,4957.36,104.80,4957.36,54.1,4.96
250099,MS,Heart Failure,READM-30-HF-HRRP,LOW,f,35,0.9939,19.3942,19.5129,-0.0061,1.0234,0,99.25,0.00,49.5,-0.61
250099,MS,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,MEDIUM,t,7,1.0299,4.0453,3.9278,0.0299,0.9883,2988.41,102.58,2988.41,52.5,2.99
250099,MS,Pneumonia,READM-30-PN-HRRP,LOW,f,38,0.9816,14.2108,14.4771,-0.0184,1.0201,0,98.01,0.00,48.5,-1.84
250100,MS,AMI (Heart Attack),READM-30-AMI-HRRP,LOW,f,20,0.9355,13.3082,14.226,-0.0645,1.0132,0,93.39,0.00,44.6,-6.45
250100,MS,CABG,READM-30-CABG-HRRP,LOW,f,14,0.8987,9.5896,10.6708,-0.1013,0.9995,0,89.71,0.00,41.6,-10.13
250100,MS,COPD,READM-30-COPD-HRRP,MEDIUM,t,18,1.0068,16.5205,16.4087,0.0068,1.0106,679.64,100.57,679.64,50.6,0.68
250100,MS,Heart Failure,READM-30-HF-HRRP,LOW,f,39,0.9882,18.9153,19.1404,-0.0118,1.0234,0,98.68,0.00,49.0,-1.18
250100,MS,Pneumonia,READM-30-PN-HRRP,LOW,f,49,0.9129,14.2859,15.6495,-0.0871,1.0201,0,91.15,0.00,42.7,-8.71
250102,MS,AMI (Heart Attack),READM-30-AMI-HRRP,MEDIUM,t,3,1.0922,13.5239,12.3826,0.0922,1.0132,9215.1,109.03,9215.10,57.7,9.22
250102,MS,CABG,READM-30-CABG-HRRP,MEDIUM,t,7,1.0037,9.6163,9.5805,0.0037,0.9995,369.8,100.19,369.80,50.3,0.37
250102,MS,COPD,READM-30-COPD-HRRP,LOW,f,33,0.9642,17.5328,18.1846,-0.0358,1.0106,0,96.31,0.00,47.0,-3.58
250102,MS,Heart Failure,READM-30-HF-HRRP,LOW,f,46,0.9486,18.4474,19.4472,-0.0514,1.0234,0,94.72,0.00,45.7,-5.14
250102,MS,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,LOW,f,15,0.7606,4.3779,5.7562,-0.2394,0.9883,0,75.76,0.00,30.1,-23.94
250102,MS,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,2,1.1351,17.9153,15.7836,0.1351,1.0201,13502.82,113.34,13502.82,61.3,13.51
250104,MS,AMI (Heart Attack),READM-30-AMI-HRRP,LOW,f,16,0.9775,13.0567,13.3568,-0.0225,1.0132,0,97.58,0.00,48.1,-2.25
250104,MS,CABG,READM-30-CABG-HRRP,MEDIUM,t,6,1.0345,11.2921,10.9156,0.0345,0.9995,3448.17,103.27,3448.17,52.9,3.45
250104,MS,COPD,READM-30-COPD-HRRP,MEDIUM,t,19,1.0049,19.4395,19.3437,0.0049,1.0106,489.74,100.38,489.74,50.4,0.50
250104,MS,Heart Failure,READM-30-HF-HRRP,LOW,f,41,0.9794,20.149,20.5722,-0.0206,1.0234,0,97.80,0.00,48.3,-2.06
250104,MS,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,LOW,f,14,0.7756,4.8676,6.2762,-0.2244,0.9883,0,77.25,0.00,31.3,-22.44
250104,MS,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,5,1.0928,17.9884,16.4611,0.0928,1.0201,9275.07,109.12,9275.07,57.7,9.28
250117,MS,COPD,READM-30-COPD-HRRP,LOW,f,36,0.9452,16.9776,17.9624,-0.0548,1.0106,0,94.41,0.00,45.4,-5.48
250117,MS,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,8,1.0764,19.7891,18.3845,0.0764,1.0234,7635.94,107.49,7635.94,56.4,7.64
250117,MS,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,10,1.0547,15.7857,14.9664,0.0547,1.0201,5467.09,105.31,5467.09,54.6,5.47
250123,MS,AMI (Heart Attack),READM-30-AMI-HRRP,LOW,f,13,0.9913,12.6835,12.7942,-0.0087,1.0132,0,98.96,0.00,49.3,-0.87
250123,MS,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,11,1.0689,19.8378,18.5591,0.0689,1.0234,6886.34,106.74,6886.34,55.7,6.89
250123,MS,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,18,1.0397,15.504,14.9113,0.0397,1.0201,3967.89,103.82,3967.89,53.3,3.97
250124,MS,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,28,1.0039,16.3045,16.2408,0.0039,1.0234,389.79,100.25,389.79,50.3,0.39
250124,MS,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,27,1.0106,13.0645,12.9272,0.0106,1.0201,1059.44,100.91,1059.44,50.9,1.06
250138,MS,AMI (Heart Attack),READM-30-AMI-HRRP,MEDIUM,t,2,1.1007,14.4142,13.0951,0.1007,1.0132,10064.65,109.88,10064.65,58.4,10.07
250138,MS,COPD,READM-30-COPD-HRRP,MEDIUM,t,10,1.0387,16.4108,15.7988,0.0387,1.0106,3867.94,103.75,3867.94,53.2,3.87
250138,MS,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,13,1.0517,18.2902,17.391,0.0517,1.0234,5167.25,105.02,5167.25,54.3,5.17
250138,MS,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,MEDIUM,t,6,1.034,5.4549,5.2757,0.034,0.9883,3398.19,102.99,3398.19,52.8,3.40
250138,MS,Pneumonia,READM-30-PN-HRRP,LOW,f,36,0.9849,12.0305,12.2149,-0.0151,1.0201,0,98.34,0.00,48.7,-1.51
250141,MS,AMI (Heart Attack),READM-30-AMI-HRRP,LOW,f,19,0.9375,12.4162,13.2437,-0.0625,1.0132,0,93.59,0.00,44.8,-6.25
250141,MS,CABG,READM-30-CABG-HRRP,LOW,f,8,0.9767,10.6122,10.8653,-0.0233,0.9995,0,97.50,0.00,48.1,-2.33
250141,MS,COPD,READM-30-COPD-HRRP,MEDIUM,t,16,1.0119,17.3128,17.11,0.0119,1.0106,1189.37,101.08,1189.37,51.0,1.19
250141,MS,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,12,1.0634,21.7035,20.4095,0.0634,1.0234,6336.63,106.19,6336.63,55.3,6.34
250141,MS,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,4,1.106,18.5151,16.7401,0.106,1.0201,10594.36,110.44,10594.36,58.8,10.60
250162,MS,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,9,1.0695,19.7411,18.4586,0.0695,1.0234,6946.31,106.80,6946.31,55.8,6.95
250162,MS,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,22,1.0279,15.0592,14.6499,0.0279,1.0201,2788.52,102.64,2788.52,52.3,2.79
250167,MS,AMI (Heart Attack),READM-30-AMI-HRRP,MEDIUM,t,12,1.0027,11.0745,11.045,0.0027,1.0132,269.86,100.09,269.86,50.2,0.27
250167,MS,COPD,READM-30-COPD-HRRP,LOW,f,30,0.9848,15.9635,16.2103,-0.0152,1.0106,0,98.37,0.00,48.7,-1.52
250167,MS,Heart Failure,READM-30-HF-HRRP,LOW,f,34,0.9972,19.3735,19.4282,-0.0028,1.0234,0,99.58,0.00,49.8,-0.28
250167,MS,Pneumonia,READM-30-PN-HRRP,LOW,f,35,0.9882,15.2979,15.4804,-0.0118,1.0201,0,98.67,0.00,49.0,-1.18
250168,MS,COPD,READM-30-COPD-HRRP,MEDIUM,t,8,1.0425,17.2284,16.5266,0.0425,1.0106,4247.74,104.13,4247.74,53.5,4.25
250168,MS,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,16,1.0451,20.0222,19.1581,0.0451,1.0234,4507.6,104.36,4507.60,53.8,4.51
250168,MS,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,9,1.0583,15.6592,14.7971,0.0583,1.0201,5826.9,105.67,5826.90,54.9,5.83
250172,MS,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,31,1.0009,14.1436,14.1307,0.0009,1.0201,89.95,99.94,89.95,50.1,0.09
260001,MO,AMI (Heart Attack),READM-30-AMI-HRRP,MEDIUM,t,10,1.0401,12.3545,11.8783,0.0401,1.0038,4007.87,103.83,4007.87,53.3,4.01
